Scenario [/ns/][1][1]
24015,0
23892,0
24592,0
24328,0
24060,0
24255,0
23870,0
24616,0
24006,0
24146,0
--------------------------
Scenario [/ns/][4][1]
833,0
791,0
870,0
830,0
815,0
814,0
807,0
814,0
844,0
838,0
809,0
812,0
850,0
816,0
839,0
813,0
842,0
802,0
817,0
810,0
818,0
819,0
841,0
845,0
814,0
801,0
798,0
835,0
822,0
837,0
--------------------------
Scenario [/ns/][4][3]
2774,0
2717,0
2841,0
2742,0
2763,0
2821,0
2745,0
2791,0
2841,0
2759,0
2781,0
2851,0
2736,0
2820,0
2868,0
2814,0
2730,0
2740,0
2885,0
2826,0
2859,0
2814,0
2726,0
2857,0
2777,0
2798,0
2756,0
2851,0
2684,0
2787,0
--------------------------
Scenario [/ns/][4][14]
9486,0
9767,0
9660,0
9462,0
10124,0
10074,0
9602,0
9658,0
9844,0
9951,0
9671,0
9727,0
9739,0
9873,0
9790,0
9725,0
10000,0
9795,0
10071,0
9967,0
9977,0
10190,0
10161,0
10149,0
9593,0
9820,0
9973,0
10179,0
10016,0
9793,0
--------------------------
Scenario [/ns/][4][50]
34558,0
33753,0
35128,0
34681,0
35052,0
34021,0
35037,0
34853,0
34452,0
34085,0
34777,0
33757,0
35335,0
35185,0
34548,0
34425,0
34226,0
34646,0
33814,0
33708,0
33952,0
34411,0
34875,0
34706,0
34251,0
34462,0
34494,0
34338,0
34873,0
33834,0
--------------------------
Scenario [/ss/][4][1]
566,0
577,0
566,0
577,0
560,0
584,0
572,0
591,0
567,0
603,0
579,0
556,0
549,0
580,0
574,0
567,0
575,0
609,0
557,0
580,0
600,0
570,0
579,0
575,0
591,0
587,0
585,0
586,0
603,0
598,0
--------------------------
Scenario [/ss/][4][3]
2011,0
1925,0
1970,0
1960,0
1948,0
1992,0
1963,0
2019,0
2011,0
2019,0
1928,0
1895,0
1996,0
1949,0
1994,0
2004,0
2008,0
1984,0
1930,0
1975,0
1992,0
1963,0
2017,0
1990,0
2018,0
2033,0
1941,0
1927,0
1898,0
1961,0
--------------------------
Scenario [/ss/][4][14]
6939,0
6468,0
6908,0
6857,0
6849,0
6934,0
6887,0
6873,0
6805,0
6776,0
6796,0
6916,0
6883,0
6731,0
6865,0
6864,0
6811,0
6700,0
6910,0
6755,0
6940,0
6850,0
7039,0
6794,0
6847,0
6791,0
6869,0
6993,0
6930,0
6908,0
--------------------------
